claim_id	source_id	order_key	page_id	locator	disposition	subkind	normalized_content	content_oid	exclusion_rationale	exclusion_review_ref	tombstone	superseded_by	tombstone_rationale	tombstone_review_ref
CL-TASAKI2020-0912	TASAKI2020	000173.0001	PG-TASAKI2020-0173	PDF p. 173; print p. 160; §6.2; equation (6.2.10)	assertion	equation	Û_LSM Ĥ Û_LSM†−Ĥ=(1/2)∑_(x=1)^L{(e^(iΔθ)−1)Ŝ_x+Ŝ_(x+1)−+(e^(−iΔθ)−1)Ŝ_x−Ŝ_(x+1)+}. (6.2.10)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0913	TASAKI2020	000173.0002	PG-TASAKI2020-0173	PDF p. 173; print p. 160; §6.2; paragraph 3	assertion	unnumbered_obligation	The variational-energy difference is bounded by the symmetrized twisted-Hamiltonian expectation, yielding the O(L^(−1)) estimate in Lemma 6.1.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0914	TASAKI2020	000173.0003	PG-TASAKI2020-0173	PDF p. 173; print p. 160; §6.2; equation (6.2.11)	assertion	equation	⟨ΦLSM|Ĥ|ΦLSM⟩−EGS = ⟨ΦGS|(ÛLSM†ĤÛLSM−Ĥ)|ΦGS⟩ ≤ ⟨ΦGS|(ÛLSM†ĤÛLSM−Ĥ)|ΦGS⟩ + ⟨ΦGS|(ÛLSMĤÛLSM†−Ĥ)|ΦGS⟩ = (cosΔθ−1)∑_{x=1}^L⟨ΦGS|(Ŝx+Ŝx+1−+Ŝx−Ŝx+1+)|ΦGS⟩ ≤ 2(1−cosΔθ)∑_{x=1}^L|⟨ΦGS|(Ŝx^(1)Ŝx+1^(1)+Ŝx^(2)Ŝx+1^(2))|ΦGS⟩| ≤ (Δθ)²2S²L = 8π²S²/L. (6.2.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0915	TASAKI2020	000173.0004	PG-TASAKI2020-0173	PDF p. 173; print p. 160; §6.2; Lemma 6.2	assertion	lemma	Lemma 6.2 If S is a half-odd integer, one has ⟨ΦGS |ΦLSM ⟩ = 0.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0917	TASAKI2020	000174.0001	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.12)	assertion	equation	T̂⊗_(x=1)^L|ψ_x^(σ_x)⟩=⊗_(x=1)^L|ψ_x^(σ_(x+1))⟩. (6.2.12)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0918	TASAKI2020	000174.0002	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; paragraph 3	assertion	unnumbered_obligation	Translation invariance and uniqueness imply T̂|Φ_GS⟩=e^{iα}|Φ_GS⟩ for some α∈ℝ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0919	TASAKI2020	000174.0003	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.13)	assertion	equation	⟨Φ_GS|Φ_LSM⟩=⟨Φ_GS|Û_LSM|Φ_GS⟩=⟨Φ_GS|T̂†Û_LSM T̂|Φ_GS⟩. (6.2.13)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0920	TASAKI2020	000174.0004	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.14)	assertion	equation	T̂†ÛLSMT̂ = T̂†exp[−i∑_{x=1}^LθxŜx^(3)]T̂ = exp[−i∑_{x=1}^LθxŜx−1^(3)] = exp[−i∑_{x=0}^{L−1}θx+1Ŝx^(3)] = exp[−i∑_{x=0}^{L−1}θxŜx^(3)] exp[−i(2π/L)∑_{x=0}^{L−1}Ŝx^(3)]. (6.2.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0921	TASAKI2020	000174.0005	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.15)	assertion	equation	exp[−i∑_{x=0}^{L−1}θxŜx^(3)] = exp[−i∑_{x=1}^{L−1}θxŜx^(3)] = e^(iθL ŜL^(3))ÛLSM. (6.2.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0922	TASAKI2020	000174.0006	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.16)	assertion	equation	e^(iθL ŜL^(3))=e^(i2πŜL^(3))=(−1)^(2S)={−1 if S is half-odd-integer; 1 if S is integer}. (6.2.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0923	TASAKI2020	000174.0007	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.17)	assertion	equation	T̂†Û_LSM T̂=(−1)^(2S)Û_LSM e^(−i(2π/L)Ŝ_tot^(3)). (6.2.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0924	TASAKI2020	000174.0008	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; equation (6.2.18)	assertion	equation	⟨Φ_GS|Φ_LSM⟩=⟨Φ_GS|(−1)^(2S)Û_LSM|Φ_GS⟩=(−1)^(2S)⟨Φ_GS|Φ_LSM⟩. (6.2.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0925	TASAKI2020	000174.0009	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; paragraph 14	assertion	unnumbered_obligation	Thus ⟨Φ_GS|Φ_LSM⟩=0 when S is half-odd-integer.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0926	TASAKI2020	000174.0010	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; paragraph 16, atom 1	assertion	unnumbered_obligation	Translation invariance T̂ĤT̂†=Ĥ implies T̂Ĥ=ĤT̂.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0927	TASAKI2020	000174.0011	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; paragraph 16, atom 2	assertion	unnumbered_obligation	Thus Ĥ (T̂ |ΦGS ⟩) = T̂ Ĥ |ΦGS ⟩ = E GS T̂ |ΦGS ⟩, and the uniqueness implies T̂ |ΦGS ⟩ = eiα |ΦGS ⟩.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0928	TASAKI2020	000174.0012	PG-TASAKI2020-0174	PDF p. 174; print p. 161; §6.2; paragraph 16, atom 3	assertion	unnumbered_obligation	The Marshall–Lieb–Mattis theorem (Theorem 2.2 in p. 39) implies eiα = ±1, but we do not use this fact.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0929	TASAKI2020	000175.0001	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; Theorem 6.3	assertion	theorem	Theorem 6.3: for half-odd-integer S, 0<E_1st−E_GS≤8π²S²/L. (6.2.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0930	TASAKI2020	000175.0002	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; equation (6.2.19)	assertion	equation	0<E_1st−E_GS≤8π²S²/L. (6.2.19)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0931	TASAKI2020	000175.0003	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; paragraph 3, atom 1	hypothesis	hypothesis	We point out however that if we assume the existence of the Haldane gap, then the overlap |⟨ΦGS |ΦLSM ⟩| must approach 1 as L grows.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0932	TASAKI2020	000175.0004	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; paragraph 3, atom 2	assertion	remark	To see this let E 1st be the first excitation energy and assume that E 1st ≥ E GS + ΔE H where ΔE H is independent of L.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0933	TASAKI2020	000175.0005	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; equation (6.2.20)	assertion	equation	Ĥ≥E_GS|Φ_GS⟩⟨Φ_GS|+E_1st(1−|Φ_GS⟩⟨Φ_GS|)≥E_GS+ΔE_H(1−|Φ_GS⟩⟨Φ_GS|). (6.2.20)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0934	TASAKI2020	000175.0006	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; equation (6.2.21)	assertion	equation	⟨Φ_LSM|Ĥ|Φ_LSM⟩−E_GS≥ΔE_H(1−|⟨Φ_GS|Φ_LSM⟩|²). (6.2.21)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0935	TASAKI2020	000175.0007	PG-TASAKI2020-0175	PDF p. 175; print p. 162; §6.2; equation (6.2.22)	assertion	equation	|⟨Φ_GS|Φ_LSM⟩|² ≥ 1−(8π²S²/ΔE_H)(1/L). (6.2.22)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0936	TASAKI2020	000176.0001	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; paragraph 2	assertion	unnumbered_obligation	Therefore |⟨Φ_GS|Φ_LSM⟩|↑1 as L↑∞; under the assumed gap, an integer-S ground state is tolerant of a 2π twist.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0937	TASAKI2020	000176.0002	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; equation (6.2.23)	assertion	equation	Ĥ = ∑_{x=1}^L ĥx. (6.2.23)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0938	TASAKI2020	000176.0003	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; paragraph 5, atom 1	hypothesis	hypothesis	Each local Hamiltonian ĥ_x acts only on sites y with |x−y|≤r (using periodic distance), where r is fixed, and satisfies ∥ĥ_x∥≤h₀ for every x∈Λ_L with a constant h₀.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0939	TASAKI2020	000176.0004	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; paragraph 5, atom 2	definition	definition	We define the LSM state |ΦLSM ⟩ by (6.2.4) where the twist operator ÛLSM is define as in (6.2.2).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0940	TASAKI2020	000176.0005	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; Lemma 6.4	assertion	lemma	Lemma 6.4 There is a positive constant C which depends only on the constants S, r, and h_0 such that ⟨Φ_LSM|Ĥ|Φ_LSM⟩ − E_GS ≤ C/L, (6.2.24) for any L.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0942	TASAKI2020	000176.0006	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; equation (6.2.24)	assertion	equation	⟨ΦLSM|Ĥ|ΦLSM⟩−E_GS≤C/L. (6.2.24)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0943	TASAKI2020	000176.0007	PG-TASAKI2020-0176	PDF p. 176; print p. 163; §6.2; paragraph 6	assertion	unnumbered_obligation	The proof of Lemma 6.4 bounds the twisted-state energy by the expectation of Û_LSM†ĤÛ_LSM+Û_LSMĤÛ_LSM†−2Ĥ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0944	TASAKI2020	000177.0001	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.25)	assertion	equation	⟨ΦLSM|Ĥ|ΦLSM⟩−EGS = ⟨ΦGS|(ÛLSM†ĤÛLSM−Ĥ)|ΦGS⟩ ≤ ⟨ΦGS|(ÛLSM†ĤÛLSM+ÛLSMĤÛLSM†−2Ĥ)|ΦGS⟩ = ∑_{x=1}^L⟨ΦGS|(ÛLSM†ĥxÛLSM+ÛLSMĥxÛLSM†−2ĥx)|ΦGS⟩ ≤ ∑_{x=1}^L‖ÛLSM†ĥxÛLSM+ÛLSMĥxÛLSM†−2ĥx‖. (6.2.25)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0945	TASAKI2020	000177.0002	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.26)	assertion	equation	Û_LSM†ĥ_xÛ_LSM=Û_LSM†Û_(θ_x)^(3)ĥ_x(Û_(θ_x)^(3))†Û_LSM=Û_(x,−Δθ)ĥ_xÛ_(x,Δθ). (6.2.26)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0946	TASAKI2020	000177.0003	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.27)	assertion	equation	M̂x = ∑_{y: |y−x|≤r}(y−x)Ŝy^(3). (6.2.27)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0947	TASAKI2020	000177.0004	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; paragraph 6	assertion	unnumbered_obligation	Similarly, Û_LSM ĥ_x Û_LSM†=Û_{x,Δθ} ĥ_x Û_{x,−Δθ}.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0948	TASAKI2020	000177.0005	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.28)	assertion	equation	‖Û_(x,−Δθ)ĥ_xÛ_(x,Δθ)+Û_(x,Δθ)ĥ_xÛ_(x,−Δθ)−2ĥ_x‖≤B(Δθ)². (6.2.28)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0949	TASAKI2020	000177.0006	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; paragraph 8, atom 1	assertion	subclaim	Let us express ĥ x as a polynomial of Ŝ y+ , Ŝ y− , and Ŝ y(3) with y such that |y − x| ≤ r .	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0950	TASAKI2020	000177.0007	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; paragraph 8, atom 2	assertion	unnumbered_obligation	It is clear that for each monomial m̂ one has [ M̂x , m̂] = μm̂ for some μ ∈ [−2μmax , 2μmax ], (μ) i.e., m̂ changes the eigenvalue of M̂x by μ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0951	TASAKI2020	000177.0008	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; paragraph 8, atom 3	assertion	unnumbered_obligation	Decompose ĥ_x=∑_μ ĥ_x^(μ) with [M̂_x,ĥ_x^(μ)]=μĥ_x^(μ).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0952	TASAKI2020	000177.0009	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.29)	assertion	equation	Û_(x,−Δθ)ĥ_x^(μ)Û_(x,Δθ)=e^(iμΔθ)ĥ_x^(μ). (6.2.29)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0953	TASAKI2020	000177.0010	PG-TASAKI2020-0177	PDF p. 177; print p. 164; §6.2; equation (6.2.30)	assertion	equation	‖∑_μ(e^(iμΔθ)+e^(−iμΔθ)−2)ĥx^(μ)‖ ≤ 2∑_μ(1−cos μΔθ)‖ĥx^(μ)‖ ≤ h0(∑_μ μ²)(Δθ)². (6.2.30)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0954	TASAKI2020	000178.0001	PG-TASAKI2020-0178	PDF p. 178; print p. 165; §6.2; paragraph 4, atom 1	hypothesis	hypothesis	They found that the trial state constructed in the same manner as (6.2.4) using the global twist is orthogonal to the ground state under the assumption that the “filling factor” ν = (M/L) + S is not an (3) integer.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0955	TASAKI2020	000178.0002	PG-TASAKI2020-0178	PDF p. 178; print p. 165; §6.2; paragraph 4, atom 2	assertion	unnumbered_obligation	For M = 0, one has ν = S, and recovers the result of Affleck and Lieb [5], which is our Lemma 6.2.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0956	TASAKI2020	000178.0003	PG-TASAKI2020-0178	PDF p. 178; print p. 165; §6.2; Fig. 6.2 caption	assertion	remark	Figure 6.2 compares a global twist, whose angle changes from 0 to 2π over the whole chain, with a local twist, whose change occurs in an interval of length ℓ.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0957	TASAKI2020	000179.0001	PG-TASAKI2020-0179	PDF p. 179; print p. 166; §6.3; equation (6.3.1)	assertion	equation	Ĥ=Ĥ_c+Ĥ_q. (6.3.1)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0958	TASAKI2020	000179.0002	PG-TASAKI2020-0179	PDF p. 179; print p. 166; §6.3; equation (6.3.2)	assertion	equation	Ĥc := ∑_{x=1}^L Ŝx^(3)Ŝx+1^(3),  Ĥq := (1/2)∑_{x=1}^L {Ŝx+Ŝx+1− + Ŝx−Ŝx+1+}. (6.3.2)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0959	TASAKI2020	000180.0001	PG-TASAKI2020-0180	PDF p. 180; print p. 167; §6.3; equation (6.3.3)	assertion	equation	[diagram transcription] One row of eight alternating spins: ↑ ↓ ↑ ↓ ↑ ↓ ↑ ↓. (6.3.3)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0960	TASAKI2020	000180.0002	PG-TASAKI2020-0180	PDF p. 180; print p. 167; §6.3; equation (6.3.4)	assertion	equation	[diagram transcription] The initial row ↑ ↓ ↑ ↓ ↑ ↓ ↑ ↓ is connected by the action Ŝ_x+Ŝ_(x+1)− on the central ↓↑ pair to ↑ ↓ ↑ ↑ ↓ ↓ ↑ ↓; gray ovals mark the new neighboring ↑↑ and ↓↓ kink bonds. (6.3.4)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0961	TASAKI2020	000180.0003	PG-TASAKI2020-0180	PDF p. 180; print p. 167; §6.3; equation (6.3.5)	assertion	equation	[diagram transcription] Three spin rows are joined by two actions of Ŝ_x+Ŝ_(x+1)−: ↑ ↓ ↑ ↑ ↓ ↓ ↑ ↓ → ↑ ↓ ↑ ↑ ↓ ↑ ↓ ↓ → ↑ ↑ ↓ ↑ ↓ ↑ ↓ ↓. Gray ovals mark the ↑↑ and ↓↓ kink bonds moving toward the two ends. (6.3.5)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0962	TASAKI2020	000181.0001	PG-TASAKI2020-0181	PDF p. 181; print p. 168; §6.3; equation (6.3.6)	assertion	equation	[diagram transcription] Two spin rows are joined by Ŝ_x+Ŝ_(x+1)−. The upper row is ↑ ↓ ↑ ↑ ↓ ↑ ↑ ↓, with gray ovals at the two ↑↑ kink bonds; acting on the central ↓↑ gives the lower row ↑ ↓ ↑ ↑ ↑ ↓ ↑ ↓, with the two gray kink markers adjacent. (6.3.6)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0963	TASAKI2020	000181.0002	PG-TASAKI2020-0181	PDF p. 181; print p. 168; §6.3; equation (6.3.7)	assertion	equation	[diagram transcription] Ŝ_x+Ŝ_(x+1)− transforms the central −,+ pair of + − + − + − + − into + − + 0 0 − + −. (6.3.7)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0964	TASAKI2020	000181.0003	PG-TASAKI2020-0181	PDF p. 181; print p. 168; §6.3; equation (6.3.8)	assertion	equation	[diagram transcription] Four successive actions on charge rows are shown: + − + 0 0 − + − →[Ŝ_x−Ŝ_(x+1)+] + − + 0 − 0 + − →[Ŝ_x−Ŝ_(x+1)+] + − 0 + − 0 + − →[Ŝ_x+Ŝ_(x+1)−] + 0 − + − 0 + − →[Ŝ_x+Ŝ_(x+1)−] + 0 0 0 − 0 + −. (6.3.8)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0965	TASAKI2020	000182.0001	PG-TASAKI2020-0182	PDF p. 182; print p. 169; §6.3; paragraph 2	assertion	unnumbered_obligation	To sum, we have observed that the S = 1 antiferromagnetic Heisenberg chain may be viewed as a system of a single kind of kinks.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0966	TASAKI2020	000182.0002	PG-TASAKI2020-0182	PDF p. 182; print p. 169; §6.3; equation (6.3.9)	assertion	equation	[diagram transcription] The visible charge sequence is + − + 0 − 0 + − + 0 0 0 − 0 + −. (6.3.9)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0967	TASAKI2020	000182.0003	PG-TASAKI2020-0182	PDF p. 182; print p. 169; §6.3; paragraph 4, atom 1	definition	definition	To state the following theorem, we define the Hilbert space with hidden antiferromagnetic order, which we denote as HHAF .	PENDING	NONE	NONE	true	CL-TASAKI2020-0968	duplicate-of-CL-TASAKI2020-0968	CORPUS-NORMALIZATION-INDEPENDENT-REVIEW
CL-TASAKI2020-0968	TASAKI2020	000182.0004	PG-TASAKI2020-0182	PDF p. 182; print p. 169; §6.3; paragraph 4, atom 2	definition	definition	We define HHAF as a subspace (of the Hilbert space of the S = 1 chain) spanned by all the basis states |Ψ σ ⟩ (see (2.2.1) for the definition) which corresponds to spin configurations σ = (σx )x=1,...,L with complete hidden antiferromagnetic order as in (6.3.9).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0969	TASAKI2020	000182.0005	PG-TASAKI2020-0182	PDF p. 182; print p. 169; §6.3; Proposition 6.5	assertion	proposition	Proposition 6.5 The S = 1 antiferromagnetic Heisenberg chain defined on HHAF has a unique ground state with a finite energy gap and exponentially decaying correlation function.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0970	TASAKI2020	000183.0001	PG-TASAKI2020-0183	PDF p. 183; print p. 170; §6.3; equation (6.3.10)	assertion	equation	|ΦGS⟩ = lim_{β↑∞} e^(−βĤ)|Ψ̃σ(0)⟩ / ‖e^(−βĤ)|Ψ̃σ(0)⟩‖. (6.3.10)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0971	TASAKI2020	000183.0002	PG-TASAKI2020-0183	PDF p. 183; print p. 170; §6.3; equation (6.3.11)	assertion	equation	e^(−βĤ) = lim_{N↑∞}{e^(−βĤc/(2N))e^(−βĤq/N)e^(−βĤc/(2N))}^N = lim_{N↑∞}{e^(−βĤc/(2N))(1−βĤq/N)e^(−βĤc/(2N))}^N. (6.3.11)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0972	TASAKI2020	000183.0003	PG-TASAKI2020-0183	PDF p. 183; print p. 170; §6.3; paragraph 4, atom 1	domain	domain	Let |Ψ_j^(0)⟩, j=1,…,D, be normalized energy eigenstates with eigenvalues E_j^(0).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0973	TASAKI2020	000183.0004	PG-TASAKI2020-0183	PDF p. 183; print p. 170; §6.3; paragraph 4, atom 2	assertion	unnumbered_obligation	Since e^(−β(E_j^(0)−E_GS^(0)))↓0 as β↑∞ for j≥2, equation (6.3.10) follows.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0974	TASAKI2020	000184.0001	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; equation (6.3.12)	assertion	equation	A_{β,N}(σ):=⟨Ψ̃^σ|e^(−βĤ_c/(2N))(1−βĤ_q/N)e^(−βĤ_c/(2N))|Ψ̃^(σ(0))⟩. (6.3.12)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0975	TASAKI2020	000184.0002	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; paragraph 3	assertion	unnumbered_obligation	The finite-Trotter amplitudes satisfy A_β(σ)=lim_{N↑∞}A_{β,N}(σ).	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0976	TASAKI2020	000184.0003	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; equation (6.3.13)	assertion	equation	Aβ,N(σ)=∑_{σ(1),…,σ(N−1)}∏_{j=1}^N wβ,N(σ(j),σ(j−1)). (6.3.13)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0977	TASAKI2020	000184.0004	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; equation (6.3.14)	assertion	equation	wβ,N(σ,σ′)=e^(−β{Ec(σ)+Ec(σ′)}/(2N))⟨Ψ̃σ|(1−βĤq/N)|Ψ̃σ′⟩ = e^(−β{Ec(σ)+Ec(σ′)}/(2N))⟨Ψ̃σ|{1−(β/(2N))∑_{x=1}^L(Ŝx+Ŝx+1−+Ŝx−Ŝx+1+)}|Ψ̃σ′⟩. (6.3.14)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0978	TASAKI2020	000184.0005	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; paragraph 6, atom 1	assertion	unnumbered_obligation	It is clear from the proof of the Marshall–Lieb–Mattis theorem (Theorem 2.2 in p. 39) that the definition of the basis states |Ψ̃ σ ⟩ implies that wβ,N (σ , σ ′ ) ≥ 0.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0979	TASAKI2020	000184.0006	PG-TASAKI2020-0184	PDF p. 184; print p. 171; §6.3; paragraph 6, atom 2	domain	domain	Let F̂ = F( Ŝ1(3) , Ŝ2(3) , . . . , ŜL(3) ) be an arbitrary self adjoint operator which depends only on Ŝx(3) with x = 1, . . . , L.	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0980	TASAKI2020	000185.0001	PG-TASAKI2020-0185	PDF p. 185; print p. 172; §6.3; equation (6.3.15)	assertion	equation	|ΦGS⟩=lim_{β↑∞}[∑_σ Aβ(σ)|Ψ̃σ⟩]/√{∑_σ{Aβ(σ)}²}. (6.3.15)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0981	TASAKI2020	000185.0002	PG-TASAKI2020-0185	PDF p. 185; print p. 172; §6.3; equation (6.3.16)	assertion	equation	⟨ΦGS|F̂|ΦGS⟩=lim_{β↑∞}[∑_σ F(σ){Aβ(σ)}²]/[∑_σ{Aβ(σ)}²]. (6.3.16)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0982	TASAKI2020	000185.0003	PG-TASAKI2020-0185	PDF p. 185; print p. 172; §6.3; equation (6.3.17)	assertion	equation	{Aβ,N(σ)}² = ∑_{σ(1),…,σ(N−1),σ(N+1),…,σ(2N−1)}∏_{j=1}^{2N}wβ,N(σ(j),σ(j−1)). (6.3.17)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-0983	TASAKI2020	000185.0004	PG-TASAKI2020-0185	PDF p. 185; print p. 172; §6.3; equation (6.3.18)	assertion	equation	⟨ΦGS|F̂|ΦGS⟩=lim_{β↑∞}lim_{N↑∞} [∑_{σ(1),…,σ(2N−1)}F(σ(N))∏_{j=1}^{2N}wβ,N(σ(j),σ(j−1))]/[∑_{σ(1),…,σ(2N−1)}∏_{j=1}^{2N}wβ,N(σ(j),σ(j−1))]. (6.3.18)	PENDING	NONE	NONE	false	NONE	NONE	NONE
CL-TASAKI2020-3300	TASAKI2020	000185.0005	PG-TASAKI2020-0185	PDF p. 185; print p. 172; §6.3; equation (6.3.18); v8 source-atomic partition	notation	notation	In (6.3.18), σ^(0)=σ^(2N) are fixed.	PENDING	NONE	NONE	false	NONE	NONE	NONE
